Moisture,Rainfall,Average Humidity,Mean Temp,millet yield
1.057632696,0.826112747,-1.127465977,-0.555555556,0.176219512
0.258939034,1.132927473,-0.744369716,-0.641025641,0.176219512
0.097919618,1.858493736,-1.236922051,-0.384615385,0.176219512
-0.125323441,2.410892527,-1.346378126,-0.213675214,0.176219512
0.800936117,2.709244176,-1.07273794,0.128205128,0.176219512
1.249698491,2.847322088,-0.853825791,0.128205128,-1.043292683
-0.161411771,2.508028791,-0.908553828,-0.042735043,0.176219512
0.859157042,2.279177692,-0.689641679,-0.128205128,0.176219512
-0.035850905,3.184030879,-0.744369716,0.213675214,0.176219512
-0.806797082,2.347028571,0.842743363,-0.299145299,-1.043292683
0.870101006,2.576278571,1.937304108,-0.811965812,-0.433536585
-0.639999698,1.595322967,1.554207847,-0.811965812,-1.043292683
1.219579477,1.409117802,0.623831214,-0.641025641,-1.043292683
0.916596076,1.732896374,0.404919065,-0.384615385,-0.433536585
-0.818353823,2.226265824,0.842743363,-0.299145299,-1.043292683
1.102331489,2.581481978,1.061655512,-0.47008547,-0.433536585
0.585614588,2.682330989,0.295462991,-0.384615385,0.176219512
-0.633830382,2.351097473,-0.197089344,-0.555555556,0.176219512
-0.86273169,1.677038681,-0.47072953,-0.384615385,-0.433536585
-1.234792757,1.34442022,-1.127465977,-0.213675214,1.395731707
0.078774044,1.479343626,-1.236922051,0.299145299,0.176219512
0.089771127,0.978196703,-0.634913642,-0.128205128,0.176219512
0.250554628,1.248688901,-0.853825791,-0.213675214,0.176219512
0.153157746,1.268761099,-0.634913642,0.641025641,0.176219512
2.81077837,2.175883626,-0.799097754,0.299145299,-1.043292683
0.41523501,2.003253846,-0.744369716,0.299145299,0.176219512
-1.926695473,1.413617253,-1.127465977,0.128205128,1.395731707
2.594234406,1.945441319,-0.853825791,-0.213675214,-1.043292683
-1.562916801,2.169304615,-0.963281865,-0.042735043,1.395731707
-0.303098793,1.585546593,-0.963281865,-0.299145299,-1.043292683
0.362270624,2.816918352,-0.908553828,-0.042735043,0.176219512
1.655167807,1.685635495,-1.291650089,0.299145299,0.176219512
-1.436746278,1.785908681,-1.620018312,0.384615385,1.395731707
0.25441167,1.006336923,-1.674746349,0.641025641,0.176219512
-0.32185,2.021064945,-1.291650089,0.47008547,0.176219512
1.633582696,1.645438571,-1.182194014,0.555555556,0.176219512
1.670360664,2.485177363,-1.346378126,0.641025641,0.176219512
0.494825654,2.363195275,-1.346378126,0.982905983,0.176219512
-0.039059256,2.154688571,-1.565290275,1.068376068,-1.043292683
-1.666611268,1.413289121,-1.236922051,0.982905983,1.395731707
-0.351587324,0.93779967,-1.346378126,1.153846154,0.176219512
0.173337626,0.832020769,-1.948386535,0.982905983,-1.043292683
-0.125056539,0.306038462,-1.620018312,0.726495726,0.176219512
1.902155332,0.479793626,-1.838930461,0.641025641,0.176219512
1.355659256,0.343215714,-2.167298684,0.641025641,-1.043292683
0.916837425,0.070741099,-2.112570647,0.726495726,-1.043292683
-0.514255231,-0.162201538,-1.948386535,0.641025641,-1.043292683
0.181137726,0.126283846,-1.784202424,0.811965812,0.176219512
0.251306539,0.051533516,-0.963281865,0.384615385,-1.043292683
0.599245976,0.126578242,-1.018009902,0.299145299,0.176219512
-1.254593863,-0.261268132,-1.291650089,0.811965812,1.395731707
1.979652515,-0.11331978,-1.236922051,0.982905983,0.176219512
1.07736992,0.009385275,-1.236922051,0.811965812,0.176219512
-2.221025553,-0.240488571,-1.127465977,0.811965812,1.395731707
-0.931611167,0.230678681,-1.236922051,0.982905983,0.176219512
-0.785146076,-0.232244835,-1.346378126,1.153846154,-1.043292683
-0.119672435,-0.090598681,-1.401106163,1.153846154,-1.043292683
0.403919718,-0.727270989,-1.565290275,1.324786325,-1.043292683
0.014009356,-0.264388901,-1.346378126,1.495726496,0.176219512
0.537346982,0.195513846,-1.4558342,1.324786325,-1.043292683
0.42363008,0.35370978,-1.291650089,1.41025641,0.176219512
-1.143619215,0.463580659,-1.346378126,1.495726496,-1.043292683
0.011561569,-0.198555714,-1.127465977,1.495726496,0.176219512
1.0610333,0.382448791,-0.853825791,1.068376068,0.176219512
-0.425763481,0.143743846,-1.401106163,1.324786325,-1.043292683
-1.081173944,-0.241511209,-1.018009902,1.324786325,-1.043292683
-0.786303823,-0.293035165,-1.127465977,1.41025641,-1.043292683
-0.723054125,0.560401978,-1.565290275,1.923076923,-1.043292683
0.97469829,0.073484615,-1.620018312,1.752136752,-1.043292683
0.295454326,-0.143215055,-1.346378126,1.752136752,0.176219512
-0.441899598,0.386804286,-1.291650089,1.837606838,0.176219512
0.568507847,0.460885604,-1.182194014,1.752136752,0.176219512
0.504360362,1.741187473,-1.401106163,1.666666667,0.176219512
-0.767221328,1.963903736,-1.565290275,1.837606838,-1.043292683
-0.951280986,0.858211758,-1.401106163,1.923076923,0.176219512
-0.617370926,0.392442088,-1.127465977,1.837606838,-1.043292683
0.635217505,-0.396598462,-1.018009902,1.495726496,0.176219512
-0.367534004,-0.387246813,-0.853825791,1.324786325,0.176219512
0.693187223,-0.543638791,-0.634913642,1.153846154,0.176219512
1.51699497,-0.730769231,-0.47072953,1.153846154,-1.043292683
-1.172505231,-0.730769231,-0.634913642,1.495726496,-1.043292683
1.067087223,-0.730769231,-0.525457567,1.153846154,-1.043292683
-0.238518209,-0.730769231,0.240734954,0.897435897,1.395731707
-1.153320322,-0.730769231,0.51437514,0.47008547,-0.433536585
-0.536703219,-0.730769231,0.459647103,0.641025641,-0.433536585
-1.829799799,-0.730769231,0.076550842,1.239316239,0.176219512
-0.184726962,-0.730769231,-0.306545419,1.495726496,-1.043292683
1.040338129,-0.730769231,-0.47072953,1.495726496,-0.433536585
0.127161569,-0.730769231,-0.689641679,1.666666667,-1.043292683
1.471990443,-0.730769231,-1.07273794,2.008547009,-1.043292683
-0.321475453,-0.730769231,-1.236922051,2.179487179,-1.043292683
0.19806841,-0.730769231,-1.018009902,1.837606838,-1.043292683
0.972349698,-0.730769231,-0.908553828,1.923076923,-1.043292683
-0.860745171,-0.730769231,-0.251817381,1.324786325,-1.043292683
0.617762173,-0.730769231,1.335295698,0.299145299,-0.433536585
-1.670899799,-0.730769231,2.046760182,0.213675214,1.395731707
0.105928471,-0.730769231,0.569103177,0.811965812,-0.433536585
-0.326362072,-0.730769231,0.842743363,0.811965812,-0.433536585
1.871440946,-0.730769231,0.076550842,0.982905983,-0.433536585
0.94736338,-0.730769231,-0.306545419,0.982905983,1.395731707
-1.997157746,-0.730769231,-0.908553828,1.153846154,0.78597561
0.350849698,-0.730769231,-0.963281865,1.153846154,-1.043292683
2.616668612,-0.707934066,-0.744369716,1.324786325,-1.043292683
0.858141147,-0.730769231,-0.744369716,1.324786325,-1.043292683
1.261709557,-0.730769231,-0.799097754,1.495726496,-1.043292683
-1.077257847,-0.730769231,-0.361273456,1.239316239,0.78597561
-0.38663169,-0.730769231,-0.306545419,0.811965812,1.395731707
-0.194219115,-0.730769231,0.021822805,1.153846154,-1.043292683
0.792381388,-0.730769231,-0.47072953,0.982905983,1.395731707
0.028095473,-0.730769231,-0.634913642,1.068376068,1.395731707
0.959719517,-0.730769231,-0.853825791,1.239316239,-1.043292683
0.85294497,-0.730769231,-0.032905232,0.982905983,1.395731707
1.089200704,-0.730769231,-0.197089344,0.811965812,1.395731707
0.338789336,-0.730769231,-0.634913642,1.153846154,-1.043292683
-0.705946278,-0.730769231,-0.689641679,1.495726496,-1.043292683
-1.141199598,-0.730769231,-0.47072953,1.495726496,-0.433536585
-1.649685111,-0.730769231,-0.08763327,1.495726496,0.78597561
-0.938033702,-0.730769231,1.061655512,1.153846154,-1.043292683
-2.647250604,-0.680935055,1.718391959,0.811965812,-0.433536585
-0.96286499,-0.730769231,1.608935884,0.811965812,1.395731707
1.242916801,-0.730769231,0.733287289,0.811965812,1.395731707
-1.045795976,-0.730769231,0.678559252,0.982905983,1.395731707
1.623729376,-0.730769231,0.459647103,0.897435897,1.395731707
1.823813883,-0.730769231,0.459647103,1.324786325,-0.433536585
-1.09266328,-0.730769231,0.678559252,1.324786325,-0.433536585
2.131445976,-0.730769231,0.295462991,1.324786325,-0.433536585
0.277875151,-0.730769231,-0.08763327,1.324786325,-1.043292683
-0.073236519,-0.725065714,0.240734954,1.068376068,-1.043292683
-0.829234608,-0.730769231,0.842743363,0.982905983,1.395731707
0.090472535,-0.730769231,0.678559252,1.153846154,-0.433536585
0.738455533,-0.726106044,0.459647103,1.153846154,-1.043292683
0.527889738,-0.730769231,0.569103177,0.811965812,1.395731707
-0.192674145,-0.730769231,1.061655512,0.641025641,-0.433536585
2.332595272,-0.730769231,2.429856443,0.299145299,-1.043292683
-0.31299326,-0.712314615,1.882576071,0.47008547,-0.433536585
0.99162334,-0.579147692,1.061655512,0.897435897,-1.043292683
-1.583184708,-0.457282418,1.006927475,0.726495726,1.395731707
1.323232596,-0.161966264,0.8974714,0.897435897,-1.043292683
1.435910765,-0.024880989,0.952199438,0.897435897,-1.043292683
0.016626559,-0.55423033,0.842743363,0.982905983,-0.433536585
-1.781101308,-0.220435934,0.569103177,1.068376068,1.395731707
1.732357847,-0.550903736,0.952199438,0.982905983,-1.043292683
-1.564123441,-0.60439978,1.882576071,0.384615385,-0.433536585
1.129059155,-0.730769231,1.937304108,0.299145299,1.395731707
0.700400101,-0.730769231,1.335295698,0.641025641,1.395731707
0.069168511,-0.653887912,1.390023736,0.641025641,-1.043292683
0.349266499,-0.730769231,1.554207847,0.726495726,-0.433536585
-0.217671328,-0.548836484,1.937304108,0.641025641,-1.043292683
-1.483107847,-0.730769231,1.663663922,0.299145299,-0.433536585
0.812772435,-0.730769231,1.992032145,0.299145299,1.395731707
0.47698169,-0.730769231,2.429856443,0.042735043,-1.043292683
-0.183583803,-0.362073516,2.046760182,0.47008547,-1.043292683
-0.507119215,0.113891538,1.718391959,0.47008547,-0.433536585
-0.556522133,-0.730769231,1.718391959,0.47008547,-0.433536585
-1.153891549,-0.730769231,2.539312517,-0.042735043,-0.433536585
0.814593763,-0.453057033,1.992032145,0.128205128,-0.433536585
0.283285111,-0.080835714,1.49947981,0.47008547,-0.433536585
0.282436217,-0.060415604,1.444751773,0.641025641,-0.433536585
-0.321855332,0.963608571,1.390023736,0.641025641,-1.043292683
-0.456360262,1.371311648,1.49947981,0.299145299,-1.043292683
-1.313545674,0.609324505,1.773119996,0.641025641,1.395731707
0.251782696,0.997706813,1.663663922,0.47008547,-1.043292683
-1.17707173,0.669285385,1.773119996,0.555555556,-0.433536585
0.670997485,1.176399341,1.390023736,0.555555556,-1.043292683
1.458582696,0.554268462,1.554207847,0.641025641,-1.043292683
0.700326761,0.81104011,1.444751773,0.641025641,-1.043292683
-0.611755433,0.117213407,1.335295698,0.811965812,-1.043292683
1.569959054,0.021117033,1.827848033,0.811965812,-0.433536585
1.063138431,-0.40523956,1.49947981,0.47008547,-1.043292683
0.071356439,-0.681761538,1.663663922,0.811965812,-0.433536585
0.540177062,-0.730769231,1.335295698,0.811965812,1.395731707
-3.199167706,-0.580454945,1.335295698,0.811965812,1.395731707
0.014765594,-0.730769231,2.210944294,0.128205128,-1.043292683
-0.254032897,-0.730769231,2.375128406,0.299145299,-0.433536585
-1.69523833,-0.730769231,2.10148822,0.47008547,1.395731707
1.092151107,-0.730769231,2.046760182,0.299145299,1.395731707
0.357049195,-0.730769231,1.663663922,0.47008547,-0.433536585
1.009148893,-0.669134505,1.773119996,0.299145299,-1.043292683
0.648507847,-0.730769231,1.773119996,0.213675214,-0.433536585
0.814025956,-0.730769231,1.554207847,0.299145299,1.395731707
1.451517203,-0.730769231,1.444751773,0.128205128,1.395731707
0.376603521,-0.730769231,1.171111587,0.299145299,-0.433536585
0.81431841,-0.635130659,1.171111587,0.47008547,-1.043292683
-0.442584708,-0.549219451,0.788015326,0.641025641,-1.043292683
0.830378571,-0.730769231,1.554207847,0.47008547,-0.433536585
0.788013783,1.302265055,2.594040555,-0.213675214,-1.043292683
1.388072837,0.521101868,2.046760182,0.213675214,-1.043292683
1.147169115,0.391273187,1.390023736,0.47008547,-1.043292683
-0.423356439,0.424057363,0.788015326,0.641025641,-1.043292683
0.442587324,0.58463989,1.116383549,0.555555556,-1.043292683
-0.419414588,0.533384505,1.608935884,0.47008547,-0.433536585
0.199706137,0.124034396,1.444751773,0.299145299,-1.043292683
0.93981499,-0.644476593,1.171111587,0.384615385,-1.043292683
-0.506105131,0.241325495,0.8974714,0.555555556,-1.043292683
-0.849006237,0.145301538,0.733287289,0.641025641,-1.043292683
0.32379004,-0.005448901,0.459647103,0.811965812,0.176219512
1.61717163,-0.730769231,0.459647103,0.811965812,1.395731707
0.834848089,-0.730769231,0.186006917,0.811965812,-0.433536585
1.400067606,-0.643428681,0.186006917,0.982905983,-0.433536585
0.529697284,-0.730769231,0.295462991,0.811965812,-0.433536585
1.394826258,-0.730769231,-0.032905232,0.811965812,1.395731707
0.093897787,-0.730769231,0.021822805,0.982905983,1.395731707
0.487893058,-0.730769231,-0.032905232,1.068376068,-0.433536585
-1.355198793,-0.730769231,0.131278879,1.068376068,1.395731707
0.872000905,-0.730769231,0.240734954,0.982905983,1.395731707
-0.192464386,-0.730769231,0.952199438,0.726495726,1.395731707
1.472828873,-0.730769231,0.733287289,0.47008547,1.395731707
0.443330885,-0.730769231,0.459647103,0.555555556,1.395731707
1.98558672,-0.730769231,0.186006917,0.811965812,-0.433536585
-1.435923038,-0.730769231,-0.032905232,0.641025641,-0.433536585
0.659354829,-0.730769231,-0.032905232,0.811965812,-0.433536585
-1.249767706,-0.693658791,0.131278879,0.811965812,1.395731707
0.384183099,-0.683778901,0.076550842,0.811965812,-1.043292683
-1.171174849,-0.730769231,-0.197089344,0.726495726,1.395731707
-0.976910362,-0.730769231,-0.47072953,0.555555556,1.395731707
1.56064668,-0.730769231,-0.416001493,0.897435897,1.395731707
0.022983602,-0.730769231,-0.251817381,0.811965812,1.395731707
-0.099509658,-0.730769231,-0.799097754,1.068376068,1.395731707
-0.335257445,-0.730769231,-0.580185605,0.811965812,1.395731707
0.304090543,-0.730769231,-1.07273794,0.811965812,1.395731707
-1.12077827,-0.547672418,-0.525457567,0.641025641,1.395731707
1.550374145,-0.730769231,-0.142361307,0.47008547,1.395731707
0.030438732,-0.730769231,0.131278879,0.641025641,1.395731707
-0.971791046,-0.730769231,-0.634913642,0.641025641,1.395731707
0.515112072,-0.613598571,-0.963281865,0.641025641,0.176219512
0.151482394,-0.730769231,-0.963281865,0.641025641,1.395731707
0.460820221,-0.730769231,-0.634913642,0.555555556,1.395731707
0.707610664,-0.047460549,-0.580185605,0.299145299,0.176219512
-0.511342153,1.313085495,-0.525457567,0.47008547,-1.043292683
-0.803725755,0.016973736,-0.251817381,0.555555556,0.176219512
0.1167167,-0.730769231,-0.47072953,0.555555556,1.395731707
0.244097284,-0.730769231,-0.251817381,0.641025641,1.395731707
0.06359829,-0.730769231,-0.361273456,0.47008547,1.395731707
0.643821932,-0.730769231,-0.251817381,0.641025641,1.395731707
-0.705004024,-0.730769231,0.678559252,-0.213675214,1.395731707
-0.516564889,-0.730769231,0.51437514,0.128205128,1.395731707
0.668398692,-0.666850549,0.350191028,0.042735043,-1.043292683
-0.030021831,-0.321522747,0.459647103,0.042735043,-0.433536585
0.908329577,-0.60327978,0.131278879,0.042735043,-0.433536585
1.173201107,-0.730769231,-0.08763327,0.213675214,1.395731707
-1.357491147,-0.730769231,-0.08763327,-0.384615385,1.395731707
1.420210362,-0.730769231,-0.142361307,0.213675214,1.395731707
-0.213237324,-0.730769231,-0.08763327,0.128205128,1.395731707
0.449544266,-0.730769231,-0.032905232,0.042735043,1.395731707
-0.510032394,-0.730769231,-0.47072953,-0.042735043,-0.433536585
-1.714289638,-0.730769231,-0.08763327,-0.042735043,1.395731707
0.088902515,-0.730769231,-0.251817381,0.128205128,-0.433536585
1.130202616,-0.730769231,-0.306545419,0.128205128,-0.433536585
0.644478068,-0.465697253,0.021822805,-0.213675214,-0.433536585
0.5103666,-0.730769231,0.021822805,-0.042735043,1.395731707
-1.51246499,-0.730769231,0.021822805,-0.213675214,1.395731707
-0.200015895,-0.681536154,0.186006917,-0.213675214,-1.043292683
-1.022425453,-0.581707143,0.021822805,-0.128205128,-0.433536585
-0.12149326,-0.730769231,-0.032905232,0.042735043,1.395731707
0.643294165,-0.730769231,-0.032905232,0.128205128,-0.433536585
0.945621831,-0.730769231,0.076550842,-0.042735043,1.395731707
-1.660101207,-0.279712527,0.240734954,-0.384615385,1.395731707
0.804121932,-0.285806484,0.076550842,-0.213675214,-0.433536585
-0.159441348,-0.694883516,0.51437514,-0.213675214,-1.043292683
-0.160005131,-0.730769231,0.295462991,-0.213675214,1.395731707
0.482743863,-0.26361989,0.350191028,-0.042735043,-0.433536585
-0.249714286,-0.291630879,0.569103177,-0.299145299,-1.043292683
0.156878068,-0.264274615,0.569103177,-0.042735043,-1.043292683
-1.12400996,0.408820549,0.733287289,-0.384615385,1.395731707
0.840179175,0.03116956,0.569103177,-0.384615385,-0.433536585
-0.934842857,0.22049978,0.788015326,-0.555555556,-0.433536585
0.368738431,-0.042623516,0.788015326,-0.555555556,-1.043292683
0.679227163,-0.419913077,0.350191028,-0.47008547,-1.043292683
0.249912173,-0.468087473,0.8974714,-0.555555556,-1.043292683
0.946329577,-0.237773736,0.733287289,-0.897435897,-1.043292683
-0.923381087,-0.450812198,0.51437514,-1.239316239,-1.043292683
2.156870825,-0.730769231,0.240734954,-1.41025641,1.395731707
0.081976861,-0.730769231,-0.032905232,-1.495726496,1.395731707
-0.868634909,-0.730769231,-0.251817381,-1.068376068,1.395731707
0.058475453,-0.730769231,-0.197089344,-1.239316239,1.395731707
-1.421772233,-0.730769231,0.076550842,-1.239316239,1.395731707
-0.75469326,-0.61423989,0.021822805,-1.153846154,-1.043292683
0.747332897,-0.730769231,-0.47072953,-1.239316239,1.395731707
-0.894357344,-0.730769231,-0.634913642,-1.153846154,1.395731707
0.75839326,-0.730769231,-0.47072953,-0.384615385,1.395731707
-0.337759557,-0.479557692,-0.251817381,-0.213675214,-1.043292683
0.321478471,-0.346636813,0.8974714,-0.555555556,-1.043292683
-0.223355131,-0.730769231,0.678559252,-0.897435897,1.395731707
0.29158008,-0.730769231,0.623831214,-1.239316239,-0.433536585
0.805217606,-0.730769231,0.404919065,-1.495726496,-0.433536585
-0.835006237,-0.569556044,0.186006917,-1.068376068,0.176219512
0.26087495,-0.730769231,-0.197089344,-1.581196581,1.395731707
0.836074547,-0.730769231,-0.142361307,-1.666666667,-0.433536585
-1.977477666,-0.542119231,0.51437514,-1.666666667,-0.433536585
0.249123038,-0.402655824,0.186006917,-1.41025641,-1.043292683
1.618062173,-0.730769231,0.131278879,-1.324786325,1.395731707
0.394592958,-0.730769231,-0.032905232,-1.153846154,1.395731707
-0.629386016,-0.588956044,-0.416001493,-1.068376068,-0.433536585
-1.120299497,-0.730769231,-0.634913642,-1.324786325,1.395731707
1.202699899,-0.54757967,0.021822805,-1.41025641,-0.433536585
-0.485694266,-0.472072637,-0.032905232,-1.068376068,-1.043292683
0.145869014,-0.730769231,0.459647103,-0.897435897,-0.433536585
-0.470237123,-0.680861538,0.459647103,-1.153846154,-0.433536585
-3.58156167,-0.413504835,0.788015326,-1.41025641,1.395731707
-0.283624044,-0.668575934,0.678559252,-1.41025641,-0.433536585
-1.122208652,-0.369727912,0.404919065,-1.41025641,-0.433536585
0.3272667,-0.730769231,0.8974714,-1.324786325,-0.433536585
-0.445863078,-0.43125033,1.006927475,-1.41025641,-1.043292683
0.974537726,-0.195521209,0.952199438,-1.666666667,-0.433536585
0.141728471,-0.575690989,0.678559252,-1.752136752,-0.433536585
1.250941449,-0.278652418,0.733287289,-1.495726496,-1.043292683
-0.857503823,-0.085753077,0.240734954,-1.666666667,-1.043292683
0.720096076,-0.093386484,0.459647103,-1.581196581,0.176219512
-0.409316097,0.15738033,-0.032905232,-1.41025641,-0.433536585
1.205095573,0.323012308,0.131278879,-1.837606838,-1.043292683
1.053988229,0.93491956,0.021822805,-1.923076923,-1.043292683
-0.53028994,0.701683407,0.076550842,-1.752136752,-0.433536585
-0.39171006,0.783438352,-0.525457567,-1.666666667,-1.043292683
-0.715112475,-0.320804615,-0.525457567,-0.897435897,0.176219512
-1.213131087,-0.730769231,0.404919065,-2.094017094,1.395731707
-0.751025352,-0.730769231,0.404919065,-1.324786325,1.395731707
0.188689537,-0.730769231,1.061655512,-1.581196581,-0.433536585
-0.633628873,-0.730769231,0.8974714,-2.008547009,1.395731707
0.349384809,-0.414818901,0.569103177,-1.923076923,-1.043292683
0.486727364,0.13368989,0.350191028,-2.094017094,-1.043292683
1.311774145,0.103038132,-0.032905232,-1.837606838,-1.043292683
1.69015161,-0.593661319,-0.416001493,-1.41025641,-1.043292683
0.031425956,-0.191512747,-0.032905232,-1.581196581,-1.043292683
0.101480584,-0.730769231,0.131278879,-1.581196581,1.395731707
0.817148893,-0.693747582,0.021822805,-1.41025641,-0.433536585
1.236745875,0.009680989,0.295462991,-1.239316239,-1.043292683
0.446599899,-0.530070769,0.131278879,-1.239316239,-0.433536585
0.937641751,-0.150326703,-0.306545419,-1.752136752,-1.043292683
-0.400617002,-0.219457143,0.021822805,-1.923076923,-1.043292683
0.573884004,-0.525867582,-0.032905232,-1.752136752,-0.433536585
0.329663682,-0.060159231,0.131278879,-1.41025641,-1.043292683
0.532779879,-0.516706593,-0.306545419,-1.068376068,0.176219512
-0.106602515,0.430834396,-0.853825791,-0.897435897,-1.043292683
1.274638934,0.357144945,-0.689641679,-0.641025641,-1.043292683
-0.06879004,0.630962418,-0.08763327,-0.47008547,0.176219512
-1.574381891,0.686995385,0.021822805,-0.299145299,-0.433536585
-0.494844165,0.509013956,0.733287289,-0.641025641,-1.043292683
-0.340694266,1.320056923,0.51437514,-0.897435897,-1.043292683
1.829219416,1.897602637,0.240734954,-0.897435897,-0.433536585
0.594682495,2.900995495,0.240734954,-0.897435897,-1.043292683
1.207791851,1.911155495,-0.416001493,-0.555555556,-1.043292683
0.71278833,2.170714835,-0.251817381,-0.555555556,-1.043292683
-0.325066499,2.127798681,0.131278879,-0.897435897,0.176219512
0.302032294,1.308517143,0.459647103,-0.726495726,-1.043292683
-0.366809658,0.516534615,0.295462991,-0.641025641,0.176219512
0.863499095,-0.104681319,1.116383549,-0.897435897,-1.043292683
-0.238464085,-0.11046978,1.882576071,-1.324786325,-0.433536585
0.525452314,-0.461135165,2.539312517,-1.324786325,-1.043292683
-1.376274849,-0.339513077,1.663663922,-0.982905983,1.395731707
-1.972004125,-0.638580989,1.49947981,-1.068376068,1.395731707
-1.507305533,-0.669758791,1.608935884,-1.41025641,-0.433536585
1.10377505,-0.441494835,0.295462991,-1.41025641,-1.043292683
0.783801408,0.649794835,0.569103177,-1.239316239,-1.043292683
1.012661066,0.92758033,0.788015326,-1.239316239,-1.043292683
-0.811102414,0.573984615,0.51437514,-1.239316239,0.176219512
0.947695372,1.10146989,0.350191028,-1.068376068,-1.043292683
0.366800503,2.202932418,0.076550842,-0.726495726,-1.043292683
1.182166901,2.495983187,0.131278879,-0.897435897,-0.433536585
0.809722938,2.039841209,-0.251817381,-0.726495726,0.176219512
-0.313577364,1.794974835,-0.361273456,-0.384615385,-1.043292683
1.043971127,1.589061209,-0.416001493,-0.555555556,-1.043292683
2.074892455,2.475270879,0.240734954,-0.811965812,0.176219512
-0.097744165,2.706633516,0.8974714,-0.897435897,-1.043292683
-0.508436519,3.325633846,0.295462991,-0.726495726,-1.043292683
0.3038666,2.992128462,-0.416001493,-0.299145299,0.176219512
-0.060671932,2.453008901,0.678559252,-0.555555556,-0.433536585
0.598806237,1.835834505,1.225839624,-0.982905983,-1.043292683
0.063071831,0.885902637,0.733287289,-1.239316239,-1.043292683
0.997367203,1.72745044,0.131278879,-1.068376068,-0.433536585
0.335834306,2.786983077,-0.525457567,-0.897435897,0.176219512
-0.363827465,2.404333077,-0.799097754,-0.726495726,-1.043292683
-1.99664336,2.273193516,-0.689641679,-0.726495726,1.395731707
1.301722435,1.727476813,-0.525457567,-0.897435897,0.176219512
0.730610463,1.234665385,-0.634913642,-0.726495726,0.176219512
0.032794366,1.282764066,-1.018009902,-0.213675214,-1.043292683
-0.144418612,1.340026484,-0.744369716,-0.384615385,-1.043292683
-1.25817002,0.980201209,0.131278879,-0.213675214,1.395731707
